,infections C1,infections C2,infections C3,infections C4,AV total mileage,SCC C1,SCC C2,SCC C3,SCC C4,OM C1,OM C3,OM C4,deaths C1,deaths C2,deaths C3,deaths C4,VSL C1,VSL C2,VSL C3,VSL C4,externalities C1,externalities C2,externalities C3,externalities C4,OM C2,total C1,total C2,total C3,total C4
768,99,97,84,69,2005311.2577308055,316338.94800588477,632677.8960117695,361057.38905328175,466648.824126528,17048389.40668889,18853169.538646616,17048389.40668889,3.3858,3.3174,2.8728000000000002,2.3598,39275280.0,38481840.0,33324480.000000004,27373680.0,170558.78074799996,341117.5614959999,371089.9065210805,170558.78074799996,34096778.81337778,56810567.13544278,73552414.27088556,52909796.83422099,45059277.01156342
769,127,82,65,83,2027030.212268104,316338.94800588477,632677.8960117695,361541.7217394635,466648.824126528,17048389.40668889,18872716.597730186,17048389.40668889,4.3434,2.8044000000000002,2.223,2.8386,50383440.0,32531040.000000004,25786800.0,32927760.0,170558.78074799996,341117.5614959999,373261.80197481037,170558.78074799996,34096778.81337778,67918727.13544278,67601614.27088556,45394320.121444464,50613357.01156342
770,144,94,83,105,2019633.8781695329,316338.94800588477,632677.8960117695,361376.78348906536,466648.824126528,17048389.40668889,18866059.89704147,17048389.40668889,4.9248,3.2148000000000003,2.8386,3.591,57127680.0,37291680.00000001,32927760.0,41655600.0,170558.78074799996,341117.5614959999,372522.16856495326,170558.78074799996,34096778.81337778,74662967.13544278,72362254.27088557,52527718.849095486,59341197.01156342
771,127,101,88,82,2003815.8203731098,316338.94800588477,632677.8960117695,361024.04080020514,466648.824126528,17048389.40668889,18851823.64502469,17048389.40668889,4.3434,3.4542,3.0096000000000003,2.8044000000000002,50383440.0,40068720.0,34911360.0,32531040.000000004,170558.78074799996,341117.5614959999,370940.36278531095,170558.78074799996,34096778.81337778,67918727.13544278,75139294.27088556,54495148.0486102,50216637.01156343
772,105,79,73,98,2017792.9737158192,316338.94800588477,632677.8960117695,361335.7313197475,466648.824126528,17048389.40668889,18864403.08303313,17048389.40668889,3.591,2.7018,2.4966,3.3516,41655600.0,31340880.0,28960560.0,38878560.0,170558.78074799996,341117.5614959999,372338.0781195819,170558.78074799996,34096778.81337778,59190887.13544278,66411454.27088555,48558636.89247246,56564157.01156342
773,129,86,71,93,2019624.3640666902,316338.94800588477,632677.8960117695,361376.57132457197,466648.824126528,17048389.40668889,18866051.334348913,17048389.40668889,4.4118,2.9412000000000003,2.4282,3.1806,51176880.00000001,34117920.0,28167120.0,36894960.0,170558.78074799996,341117.5614959999,372521.217154669,170558.78074799996,34096778.81337778,68712167.13544278,69188494.27088556,47767069.122828156,54580557.01156342
774,110,66,55,72,2010420.6368343635,316338.94800588477,632677.8960117695,361171.3282072911,466648.824126528,17048389.40668889,18857767.979839817,17048389.40668889,3.762,2.2572,1.881,2.4624,43639200.0,26183520.0,21819600.0,28563840.0,170558.78074799996,341117.5614959999,371600.84443143633,170558.78074799996,34096778.81337778,61174487.13544278,61254094.27088555,41410140.152478546,46249437.01156342
775,148,99,73,92,2028286.1729908965,316338.94800588477,632677.8960117695,361569.72966358176,466648.824126528,17048389.40668889,18873846.9623807,17048389.40668889,5.0616,3.3858,2.4966,3.1464000000000003,58714560.00000001,39275280.0,28960560.0,36498240.0,170558.78074799996,341117.5614959999,373387.39804708963,170558.78074799996,34096778.81337778,76249847.13544278,74345854.27088556,48569364.09009137,54183837.01156342
776,130,95,78,90,2021274.6215386598,316338.94800588477,632677.8960117695,361413.37206619687,466648.824126528,17048389.40668889,18867536.566073686,17048389.40668889,4.446,3.249,2.6676,3.0780000000000003,51573600.0,37688400.0,30944160.000000004,35704800.0,170558.78074799996,341117.5614959999,372686.242901866,170558.78074799996,34096778.81337778,69108887.13544278,72758974.27088556,50545796.181041755,53390397.01156342
777,134,67,56,70,2013000.8132004624,316338.94800588477,632677.8960117695,361228.86614025506,466648.824126528,17048389.40668889,18860090.138569307,17048389.40668889,4.5828,2.2914,1.9152,2.394,53160480.0,26580240.0,22216320.0,27770400.0,170558.78074799996,341117.5614959999,371858.86206804623,170558.78074799996,34096778.81337778,70695767.13544278,61650814.27088555,41809497.866777614,45455997.01156342
778,138,94,85,82,2021464.1752504809,316338.94800588477,632677.8960117695,361417.5991139705,466648.824126528,17048389.40668889,18867707.164414324,17048389.40668889,4.7196,3.2148000000000003,2.907,2.8044000000000002,54747360.0,37291680.00000001,33721200.0,32531040.000000004,170558.78074799996,341117.5614959999,372705.19827304804,170558.78074799996,34096778.81337778,72282647.13544278,72362254.27088557,53323029.96180134,50216637.01156343
779,111,95,66,77,2006264.5467133408,316338.94800588477,632677.8960117695,361078.64739759226,466648.824126528,17048389.40668889,18854027.498730898,17048389.40668889,3.7962000000000002,3.249,2.2572,2.6334,44035920.0,37688400.0,26183520.0,30547440.0,170558.78074799996,341117.5614959999,371185.235419334,170558.78074799996,34096778.81337778,61571207.13544278,72758974.27088556,45769811.38154782,48233037.01156342
780,121,75,59,74,2013823.7150041945,316338.94800588477,632677.8960117695,361247.2168504783,466648.824126528,17048389.40668889,18860830.750192665,17048389.40668889,4.1382,2.565,2.0178000000000003,2.5308,48003120.00000001,29754000.0,23406480.000000004,29357280.000000004,170558.78074799996,341117.5614959999,371941.1522484194,170558.78074799996,34096778.81337778,65538407.135442786,64824574.27088555,43000499.119291574,47042877.01156343
781,123,96,72,109,2017195.6509497685,316338.94800588477,632677.8960117695,361322.4110220646,466648.824126528,17048389.40668889,18863865.492543682,17048389.40668889,4.2066,3.2832,2.4624,3.7278000000000002,48796560.0,38085120.0,28563840.0,43242480.0,170558.78074799996,341117.5614959999,372278.3458429768,170558.78074799996,34096778.81337778,66331847.13544278,73155694.27088556,48161306.24940873,60928077.01156342
782,104,73,60,84,2017052.734278127,316338.94800588477,632677.8960117695,361319.223980287,466648.824126528,17048389.40668889,18863736.867539205,17048389.40668889,3.5568,2.4966,2.052,2.8728000000000002,41258880.0,28960560.0,23803200.0,33324480.000000004,170558.78074799996,341117.5614959999,372264.0541758127,170558.78074799996,34096778.81337778,58794167.13544278,64031134.27088555,43400520.1456953,51010077.01156343
783,127,72,60,86,2008921.0936989086,316338.94800588477,632677.8960117695,361137.88839537045,466648.824126528,17048389.40668889,18856418.39101791,17048389.40668889,4.3434,2.4624,2.052,2.9412000000000003,50383440.0,28563840.0,23803200.0,34117920.0,170558.78074799996,341117.5614959999,371450.89011789084,170558.78074799996,34096778.81337778,67918727.13544278,63634414.27088555,43392207.169531174,51803517.01156342
784,112,86,70,76,2005019.3768025434,316338.94800588477,632677.8960117695,361050.8801085815,466648.824126528,17048389.40668889,18852906.84581118,17048389.40668889,3.8304,2.9412000000000003,2.394,2.5992,44432640.0,34117920.0,27770400.0,30150720.000000004,170558.78074799996,341117.5614959999,371060.7184282543,170558.78074799996,34096778.81337778,61967927.13544278,69188494.27088556,47355418.444348015,47836317.01156343
785,130,79,70,96,2000930.8603684744,316338.94800588477,632677.8960117695,360959.70619210176,466648.824126528,17048389.40668889,18849227.181020517,17048389.40668889,4.446,2.7018,2.394,3.2832,51573600.0,31340880.0,27770400.0,38085120.0,170558.78074799996,341117.5614959999,370651.8667848474,170558.78074799996,34096778.81337778,69108887.13544278,66411454.27088555,47351238.75399746,55770717.01156342
786,109,94,72,82,2002243.844950221,316338.94800588477,632677.8960117695,360988.9857482747,466648.824126528,17048389.40668889,18850408.86714409,17048389.40668889,3.7278000000000002,3.2148000000000003,2.4624,2.8044000000000002,43242480.0,37291680.00000001,28563840.0,32531040.000000004,170558.78074799996,341117.5614959999,370783.1652430221,170558.78074799996,34096778.81337778,60777767.13544278,72362254.27088557,48146021.01813539,50216637.01156343
787,113,75,59,85,2020250.1807874243,316338.94800588477,632677.8960117695,361390.52703744435,466648.824126528,17048389.40668889,18866614.569397572,17048389.40668889,3.8646000000000003,2.565,2.0178000000000003,2.907,44829360.0,29754000.0,23406480.000000004,33721200.0,170558.78074799996,341117.5614959999,372583.7988267424,170558.78074799996,34096778.81337778,62364647.13544278,64824574.27088555,43007068.89526176,51406797.01156342
788,128,100,80,88,2009696.4800645292,316338.94800588477,632677.8960117695,361155.1795113238,466648.824126528,17048389.40668889,18857116.238746967,17048389.40668889,4.3776,3.42,2.736,3.0096000000000003,50780160.0,39672000.0,31737600.000000004,34911360.0,170558.78074799996,341117.5614959999,371528.4287544529,170558.78074799996,34096778.81337778,68315447.13544278,74742574.27088556,51327399.84701275,52596957.01156342
789,95,103,90,80,2019742.4624916774,316338.94800588477,632677.8960117695,361379.20491944917,466648.824126528,17048389.40668889,18866157.622931402,17048389.40668889,3.249,3.5226,3.0780000000000003,2.736,37688400.0,40862160.0,35704800.0,31737600.000000004,170558.78074799996,341117.5614959999,372533.02699716773,170558.78074799996,34096778.81337778,55223687.13544278,75932734.27088556,55304869.85484803,49423197.01156343
790,132,90,75,90,1999197.3834803167,316338.94800588477,632677.8960117695,360921.0496574958,466648.824126528,17048389.40668889,18847667.051821176,17048389.40668889,4.5144,3.0780000000000003,2.565,3.0780000000000003,52367040.0,35704800.0,29754000.0,35704800.0,170558.78074799996,341117.5614959999,370478.51909603167,170558.78074799996,34096778.81337778,69902327.13544278,70775374.27088556,49333066.6205747,53390397.01156342
791,109,74,56,93,2018134.565726059,316338.94800588477,632677.8960117695,361343.34882157587,466648.824126528,17048389.40668889,18864710.515842345,17048389.40668889,3.7278000000000002,2.5308,1.9152,3.1806,43242480.0,29357280.000000004,22216320.0,36894960.0,170558.78074799996,341117.5614959999,372372.2373206059,170558.78074799996,34096778.81337778,60777767.13544278,64427854.27088555,41814746.10198453,54580557.01156342
792,96,90,77,72,2014630.6437738708,316338.94800588477,632677.8960117695,361265.2113620421,466648.824126528,17048389.40668889,18861556.986085374,17048389.40668889,3.2832,3.0780000000000003,2.6334,2.4624,38085120.0,35704800.0,30547440.0,28563840.0,170558.78074799996,341117.5614959999,372021.8451253871,170558.78074799996,34096778.81337778,55620407.13544278,70775374.27088556,50142284.0425728,46249437.01156342
793,121,86,66,101,2015270.3167865681,316338.94800588477,632677.8960117695,361279.47607022524,466648.824126528,17048389.40668889,18862132.691796802,17048389.40668889,4.1382,2.9412000000000003,2.2572,3.4542,48003120.00000001,34117920.0,26183520.0,40068720.0,170558.78074799996,341117.5614959999,372085.8124266568,170558.78074799996,34096778.81337778,65538407.135442786,69188494.27088556,45779017.98029368,57754317.01156342
794,118,79,67,84,2011202.062114372,316338.94800588477,632677.8960117695,361188.7539910353,466648.824126528,17048389.40668889,18858471.262591828,17048389.40668889,4.0356000000000005,2.7018,2.2914,2.8728000000000002,46812960.00000001,31340880.0,26580240.0,33324480.000000004,170558.78074799996,341117.5614959999,371678.98695943714,170558.78074799996,34096778.81337778,64348247.135442786,66411454.27088555,46171579.0035423,51010077.01156343
795,143,65,58,77,1996929.887033857,316338.94800588477,632677.8960117695,360870.4844867398,466648.824126528,17048389.40668889,18845626.305019364,17048389.40668889,4.8906,2.223,1.9836,2.6334,56730960.0,25786800.0,23009760.0,30547440.0,170558.78074799996,341117.5614959999,370251.76945138565,170558.78074799996,34096778.81337778,74266247.13544278,60857374.27088555,42586508.55895749,48233037.01156342
796,126,78,64,85,2009778.6425370818,316338.94800588477,632677.8960117695,361157.0117344617,466648.824126528,17048389.40668889,18857190.184972264,17048389.40668889,4.309200000000001,2.6676,2.1888,2.907,49986720.00000001,30944160.000000004,25390080.0,33721200.0,170558.78074799996,341117.5614959999,371536.6450017082,170558.78074799996,34096778.81337778,67522007.13544278,66014734.27088555,44979963.84170844,51406797.01156342
797,123,76,61,65,1998571.0633778765,316338.94800588477,632677.8960117695,360907.0827192114,466648.824126528,17048389.40668889,18847103.36372898,17048389.40668889,4.2066,2.5992,2.0862000000000003,2.223,48796560.0,30150720.000000004,24199920.000000004,25786800.0,170558.78074799996,341117.5614959999,370415.8870857876,170558.78074799996,34096778.81337778,66331847.13544278,65221294.27088555,43778346.33353399,43472397.01156342
798,127,92,79,76,2018155.667406766,316338.94800588477,632677.8960117695,361343.81938905566,466648.824126528,17048389.40668889,18864729.507354982,17048389.40668889,4.3434,3.1464000000000003,2.7018,2.5992,50383440.0,36498240.0,31340880.0,30150720.000000004,170558.78074799996,341117.5614959999,372374.34748867655,170558.78074799996,34096778.81337778,67918727.13544278,71568814.27088556,50939327.674232714,47836317.01156343
799,103,83,71,70,2027941.6103279425,316338.94800588477,632677.8960117695,361562.0459161979,466648.824126528,17048389.40668889,18873536.85598404,17048389.40668889,3.5226,2.8386,2.4282,2.394,40862160.0,32927760.0,28167120.0,27770400.0,170558.78074799996,341117.5614959999,373352.94178079424,170558.78074799996,34096778.81337778,58397447.13544278,67998334.27088556,47775571.84368103,45455997.01156342
800,110,123,101,79,2000199.2102176188,316338.94800588477,632677.8960117695,360943.39039373765,466648.824126528,17048389.40668889,18848568.69588475,17048389.40668889,3.762,4.2066,3.4542,2.7018,43639200.0,48796560.0,40068720.0,31340880.0,170558.78074799996,341117.5614959999,370578.70176976186,170558.78074799996,34096778.81337778,61174487.13544278,83867134.27088556,59648810.788048245,49026477.01156342
801,104,80,68,85,2009588.6137895414,316338.94800588477,632677.8960117695,361152.77409339155,466648.824126528,17048389.40668889,18857019.15909948,17048389.40668889,3.5568,2.736,2.3256,2.907,41258880.0,31737600.000000004,26976960.0,33721200.0,170558.78074799996,341117.5614959999,371517.6421269541,170558.78074799996,34096778.81337778,58794167.13544278,66808174.27088555,46566649.57531982,51406797.01156342
802,124,85,71,62,2008614.1575200234,316338.94800588477,632677.8960117695,361131.0437185813,466648.824126528,17048389.40668889,18856142.148456912,17048389.40668889,4.2408,2.907,2.4282,2.1204,49193280.0,33721200.0,28167120.0,24596640.0,170558.78074799996,341117.5614959999,371420.1965000023,170558.78074799996,34096778.81337778,66728567.13544278,68791774.27088556,47755813.3886755,42282237.01156342
803,131,87,63,113,2009482.8010039935,316338.94800588477,632677.8960117695,361150.4144682738,466648.824126528,17048389.40668889,18856923.927592486,17048389.40668889,4.4802,2.9754,2.1546000000000003,3.8646000000000003,51970320.0,34514640.0,24993360.000000004,44829360.0,170558.78074799996,341117.5614959999,371507.0608483993,170558.78074799996,34096778.81337778,69505607.13544278,69585214.27088556,44582941.40290916,62514957.01156342
804,147,87,80,79,2015101.914748768,316338.94800588477,632677.8960117695,361275.7207047823,466648.824126528,17048389.40668889,18861981.129962783,17048389.40668889,5.0274,2.9754,2.736,2.7018,58317840.0,34514640.0,31737600.000000004,31340880.0,170558.78074799996,341117.5614959999,372068.9722228768,170558.78074799996,34096778.81337778,75853127.13544278,69585214.27088556,51332925.822890446,49026477.01156342
805,140,88,69,77,2009695.9778697821,316338.94800588477,632677.8960117695,361155.1683123809,466648.824126528,17048389.40668889,18857115.786771696,17048389.40668889,4.788,3.0096000000000003,2.3598,2.6334,55540800.0,34911360.0,27373680.0,30547440.0,170558.78074799996,341117.5614959999,371528.3785349782,170558.78074799996,34096778.81337778,73076087.13544278,69981934.27088556,46963479.33361906,48233037.01156342
806,134,79,67,68,2016774.7709437984,316338.94800588477,632677.8960117695,361313.02539793146,466648.824126528,17048389.40668889,18863486.70053831,17048389.40668889,4.5828,2.7018,2.2914,2.3256,53160480.0,31340880.0,26580240.0,26976960.0,170558.78074799996,341117.5614959999,372236.2578423798,170558.78074799996,34096778.81337778,70695767.13544278,66411454.27088555,46177275.98377862,44662557.01156342
807,135,82,58,96,2004105.7264337929,316338.94800588477,632677.8960117695,361030.50570535834,466648.824126528,17048389.40668889,18852084.560479306,17048389.40668889,4.617,2.8044000000000002,1.9836,3.2832,53557200.0,32531040.000000004,23009760.0,38085120.0,170558.78074799996,341117.5614959999,370969.35339137923,170558.78074799996,34096778.81337778,71092487.13544278,67601614.27088556,42593844.41957604,55770717.01156342
808,139,88,78,86,2013561.6833921457,316338.94800588477,632677.8960117695,361241.3735455296,466648.824126528,17048389.40668889,18860594.92174182,17048389.40668889,4.7538,3.0096000000000003,2.6676,2.9412000000000003,55144080.0,34911360.0,30944160.000000004,34117920.0,170558.78074799996,341117.5614959999,371914.94908721454,170558.78074799996,34096778.81337778,72679367.13544278,69981934.27088556,50537911.24437457,51803517.01156342
809,122,82,65,86,2002363.2913002053,316338.94800588477,632677.8960117695,360991.64940187935,466648.824126528,17048389.40668889,18850516.368859075,17048389.40668889,4.1724000000000006,2.8044000000000002,2.223,2.9412000000000003,48399840.00000001,32531040.000000004,25786800.0,34117920.0,170558.78074799996,341117.5614959999,370795.1098780205,170558.78074799996,34096778.81337778,65935127.135442786,67601614.27088556,45369103.128138974,51803517.01156342
810,118,86,71,83,2012726.2711296347,316338.94800588477,632677.8960117695,361222.74385207566,466648.824126528,17048389.40668889,18859843.050705563,17048389.40668889,4.0356000000000005,2.9412000000000003,2.4282,2.8386,46812960.00000001,34117920.0,28167120.0,32927760.0,170558.78074799996,341117.5614959999,371831.40786096343,170558.78074799996,34096778.81337778,64348247.135442786,69188494.27088556,47760017.20241861,50613357.01156342
811,110,70,54,76,2021587.9687376798,316338.94800588477,632677.8960117695,361420.359708735,466648.824126528,17048389.40668889,18867818.578552805,17048389.40668889,3.762,2.394,1.8468,2.5992,43639200.0,27770400.0,21422880.0,30150720.000000004,170558.78074799996,341117.5614959999,372717.57762176794,170558.78074799996,34096778.81337778,61174487.13544278,62840974.27088555,41024836.515883304,47836317.01156343
812,134,81,63,92,2008401.4733954691,316338.94800588477,632677.8960117695,361126.3008626037,466648.824126528,17048389.40668889,18855950.732744813,17048389.40668889,4.5828,2.7702,2.1546000000000003,3.1464000000000003,53160480.0,32134320.0,24993360.000000004,36498240.0,170558.78074799996,341117.5614959999,371398.9280875469,170558.78074799996,34096778.81337778,70695767.13544278,67204894.27088556,44581835.96169496,54183837.01156342
813,146,78,66,84,2003504.901284138,316338.94800588477,632677.8960117695,361017.107304521,466648.824126528,17048389.40668889,18851543.817844614,17048389.40668889,4.9932,2.6676,2.2572,2.8728000000000002,57921120.0,30944160.000000004,26183520.0,33324480.000000004,170558.78074799996,341117.5614959999,370909.2708764138,170558.78074799996,34096778.81337778,75456407.13544278,66014734.27088555,45766990.19602555,51010077.01156343
814,89,68,62,66,2016270.1673814661,316338.94800588477,632677.8960117695,361301.7727384915,466648.824126528,17048389.40668889,18863032.55733221,17048389.40668889,3.0438,2.3256,2.1204,2.2572,35308080.0,26976960.0,24596640.0,26183520.0,170558.78074799996,341117.5614959999,372185.79748614656,170558.78074799996,34096778.81337778,52843367.13544278,62047534.27088555,44193160.12755685,43869117.01156342
815,106,83,69,65,2013332.3050402272,316338.94800588477,632677.8960117695,361236.25840828184,466648.824126528,17048389.40668889,18860388.481225096,17048389.40668889,3.6252,2.8386,2.3598,2.223,42052320.0,32927760.0,27373680.0,25786800.0,170558.78074799996,341117.5614959999,371892.0112520227,170558.78074799996,34096778.81337778,59587607.13544278,67998334.27088556,46967196.7508854,43472397.01156342
816,133,86,68,76,2009852.1282294204,316338.94800588477,632677.8960117695,361158.65046540083,466648.824126528,17048389.40668889,18857256.322095368,17048389.40668889,4.5486,2.9412000000000003,2.3256,2.5992,52763760.00000001,34117920.0,26976960.0,30150720.000000004,170558.78074799996,341117.5614959999,371543.993570942,170558.78074799996,34096778.81337778,70299047.13544278,69188494.27088556,46566918.9661317,47836317.01156343
817,120,77,62,80,2015036.4667071805,316338.94800588477,632677.8960117695,361274.2612134549,466648.824126528,17048389.40668889,18861922.226725355,17048389.40668889,4.104,2.6334,2.1204,2.736,47606400.0,30547440.0,24596640.0,31737600.000000004,170558.78074799996,341117.5614959999,372062.427418718,170558.78074799996,34096778.81337778,65141687.13544278,65618014.27088555,44191898.91535752,49423197.01156343
818,132,91,80,89,2020774.3113899764,316338.94800588477,632677.8960117695,361402.21514988126,466648.824126528,17048389.40668889,18867086.28693987,17048389.40668889,4.5144,3.1122,2.736,3.0438,52367040.0,36101520.0,31737600.000000004,35308080.0,170558.78074799996,341117.5614959999,372636.2118869976,170558.78074799996,34096778.81337778,69902327.13544278,71172094.27088556,51338724.71397675,52993677.01156342
819,141,71,60,82,2009583.199103477,316338.94800588477,632677.8960117695,361152.6533458923,466648.824126528,17048389.40668889,18857014.285882022,17048389.40668889,4.8222000000000005,2.4282,2.052,2.8044000000000002,55937520.00000001,28167120.0,23803200.0,32531040.000000004,170558.78074799996,341117.5614959999,371517.10065834766,170558.78074799996,34096778.81337778,73472807.13544278,63237694.27088555,43392884.039886266,50216637.01156343
820,122,86,74,80,1998479.932451408,316338.94800588477,632677.8960117695,360905.0504995512,466648.824126528,17048389.40668889,18847021.34589516,17048389.40668889,4.1724000000000006,2.9412000000000003,2.5308,2.736,48399840.00000001,34117920.0,29357280.000000004,31737600.000000004,170558.78074799996,341117.5614959999,370406.7739931408,170558.78074799996,34096778.81337778,65935127.135442786,69188494.27088556,48935613.17038786,49423197.01156343
821,133,88,72,69,2006407.7853662753,316338.94800588477,632677.8960117695,361081.8416195527,466648.824126528,17048389.40668889,18854156.41351854,17048389.40668889,4.5486,3.0096000000000003,2.4624,2.3598,52763760.00000001,34911360.0,28563840.0,27373680.0,170558.78074799996,341117.5614959999,371199.5592846275,170558.78074799996,34096778.81337778,70299047.13544278,69981934.27088556,48150277.81442272,45059277.01156342
822,101,75,64,82,2019206.8922588525,316338.94800588477,632677.8960117695,361367.26170325716,466648.824126528,17048389.40668889,18865675.609721858,17048389.40668889,3.4542,2.565,2.1888,2.8044000000000002,40068720.0,29754000.0,25390080.0,32531040.000000004,170558.78074799996,341117.5614959999,372479.4699738852,170558.78074799996,34096778.81337778,57604007.13544278,64824574.27088555,44989602.341399,50216637.01156343
823,143,94,69,79,2031501.2432239035,316338.94800588477,632677.8960117695,361641.42572977784,466648.824126528,17048389.40668889,18876740.525590405,17048389.40668889,4.8906,3.2148000000000003,2.3598,2.7018,56730960.0,37291680.00000001,27373680.0,31340880.0,170558.78074799996,341117.5614959999,373708.9050703903,170558.78074799996,34096778.81337778,74266247.13544278,72362254.27088557,46985770.85639057,49026477.01156342
824,124,84,66,75,2020619.9779953791,316338.94800588477,632677.8960117695,361398.77351518173,466648.824126528,17048389.40668889,18866947.386884734,17048389.40668889,4.2408,2.8728000000000002,2.2572,2.565,49193280.0,33324480.000000004,26183520.0,29754000.0,170558.78074799996,341117.5614959999,372620.77854753786,170558.78074799996,34096778.81337778,66728567.13544278,68395054.27088556,45784486.938947454,47439597.01156342
825,135,109,89,84,2012329.6926985967,316338.94800588477,632677.8960117695,361213.90015306347,466648.824126528,17048389.40668889,18859486.13011763,17048389.40668889,4.617,3.7278000000000002,3.0438,2.8728000000000002,53557200.0,43242480.0,35308080.0,33324480.000000004,170558.78074799996,341117.5614959999,371791.7500178596,170558.78074799996,34096778.81337778,71092487.13544278,78313054.27088556,54900571.78028855,51010077.01156343
826,97,94,73,85,2010629.001350868,316338.94800588477,632677.8960117695,361175.97473600914,466648.824126528,17048389.40668889,18857955.50790467,17048389.40668889,3.3174,3.2148000000000003,2.4966,2.907,38481840.0,37291680.00000001,28960560.0,33721200.0,170558.78074799996,341117.5614959999,371621.68088308675,170558.78074799996,34096778.81337778,56017127.13544278,72362254.27088557,48551313.16352377,51406797.01156342
827,110,80,73,73,1996593.3627574109,316338.94800588477,632677.8960117695,360862.97999537503,466648.824126528,17048389.40668889,18845323.43317056,17048389.40668889,3.762,2.736,2.4966,2.4966,43639200.0,31737600.000000004,28960560.0,28960560.0,170558.78074799996,341117.5614959999,370218.11702374107,170558.78074799996,34096778.81337778,61174487.13544278,66808174.27088555,48536964.53018968,46646157.01156342
828,100,85,71,84,2016061.824043071,316338.94800588477,632677.8960117695,361297.12668204523,466648.824126528,17048389.40668889,18862845.048327655,17048389.40668889,3.42,2.907,2.4282,2.8728000000000002,39672000.0,33721200.0,28167120.0,33324480.000000004,170558.78074799996,341117.5614959999,372164.9631523071,170558.78074799996,34096778.81337778,57207287.13544278,68791774.27088556,47763427.138162,51010077.01156343
829,110,94,82,72,2010413.3066295586,316338.94800588477,632677.8960117695,361171.16474372393,466648.824126528,17048389.40668889,18857761.382655494,17048389.40668889,3.762,3.2148000000000003,2.8044000000000002,2.4624,43639200.0,37291680.00000001,32531040.000000004,28563840.0,170558.78074799996,341117.5614959999,371600.11141095584,170558.78074799996,34096778.81337778,61174487.13544278,72362254.27088557,52121572.658810176,46249437.01156342
830,88,78,66,57,1998719.4161591134,316338.94800588477,632677.8960117695,360910.390986233,466648.824126528,17048389.40668889,18847236.881232094,17048389.40668889,3.0096000000000003,2.6676,2.2572,1.9494,34911360.0,30944160.000000004,26183520.0,22613040.0,170558.78074799996,341117.5614959999,370430.72236391134,170558.78074799996,34096778.81337778,52446647.13544278,66014734.27088555,45762097.99458224,40298637.01156342
831,134,87,75,98,2003085.4338655008,316338.94800588477,632677.8960117695,361007.75318108546,466648.824126528,17048389.40668889,18851166.29716784,17048389.40668889,4.5828,2.9754,2.565,3.3516,53160480.0,34514640.0,29754000.0,38878560.0,170558.78074799996,341117.5614959999,370867.32413455006,170558.78074799996,34096778.81337778,70695767.13544278,69585214.27088556,49337041.37448347,56564157.01156342
832,128,103,79,77,2009386.3963922355,316338.94800588477,632677.8960117695,361148.2646454316,466648.824126528,17048389.40668889,18856837.163441904,17048389.40668889,4.3776,3.5226,2.7018,2.6334,50780160.0,40862160.0,31340880.0,30547440.0,170558.78074799996,341117.5614959999,371497.42038722354,170558.78074799996,34096778.81337778,68315447.13544278,75932734.27088556,50930362.84847456,48233037.01156342
833,108,84,67,81,2011812.347484456,316338.94800588477,632677.8960117695,361202.36335478816,466648.824126528,17048389.40668889,18859020.5194249,17048389.40668889,3.6936,2.8728000000000002,2.2914,2.7702,42845760.0,33324480.000000004,26580240.0,32134320.0,170558.78074799996,341117.5614959999,371740.0154964456,170558.78074799996,34096778.81337778,60381047.13544278,68395054.27088556,46172202.898276135,49819917.01156342
834,109,85,72,85,2028818.3416931133,316338.94800588477,632677.8960117695,361581.5970256412,466648.824126528,17048389.40668889,18874325.914212693,17048389.40668889,3.7278000000000002,2.907,2.4624,2.907,43242480.0,33721200.0,28563840.0,33721200.0,170558.78074799996,341117.5614959999,373440.6149173113,170558.78074799996,34096778.81337778,60777767.13544278,68791774.27088556,48173188.12615564,51406797.01156342
835,114,86,71,92,2012393.6436889856,316338.94800588477,632677.8960117695,361215.32626014913,466648.824126528,17048389.40668889,18859543.68600898,17048389.40668889,3.8988,2.9412000000000003,2.4282,3.1464000000000003,45226080.0,34117920.0,28167120.0,36498240.0,170558.78074799996,341117.5614959999,371798.1451168985,170558.78074799996,34096778.81337778,62761367.13544278,69188494.27088556,47759677.15738602,54183837.01156342
836,117,83,75,85,2001362.4662401776,316338.94800588477,632677.8960117695,360969.3310030407,466648.824126528,17048389.40668889,18849615.62630505,17048389.40668889,4.0014,2.8386,2.565,2.907,46416240.0,32927760.0,29754000.0,33721200.0,170558.78074799996,341117.5614959999,370695.02737201774,170558.78074799996,34096778.81337778,63951527.13544278,67998334.27088556,49335279.98468011,51406797.01156342
837,126,99,87,95,2017145.0507648252,316338.94800588477,632677.8960117695,361321.28263794037,466648.824126528,17048389.40668889,18863819.952377234,17048389.40668889,4.309200000000001,3.3858,2.9754,3.249,49986720.00000001,39275280.0,34514640.0,37688400.0,170558.78074799996,341117.5614959999,372273.2858244825,170558.78074799996,34096778.81337778,67522007.13544278,74345854.27088556,54112054.520839654,55373997.01156342
838,146,95,82,80,2006874.5153594592,316338.94800588477,632677.8960117695,361092.24969840073,466648.824126528,17048389.40668889,18854576.470512405,17048389.40668889,4.9932,3.249,2.8044000000000002,2.736,57921120.0,37688400.0,32531040.000000004,31737600.000000004,170558.78074799996,341117.5614959999,371246.2322839459,170558.78074799996,34096778.81337778,75456407.13544278,72758974.27088556,52117954.95249475,49423197.01156343
